2021-02-28 09:27:46,491 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:27:47,754 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:27:49,015 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:27:50,285 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:27:51,715 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:27:52,981 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:27:54,400 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:27:55,675 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:27:56,954 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:27:58,231 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:27:59,527 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:28:00,825 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:28:02,091 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:28:03,529 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:28:04,792 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:28:06,059 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:28:07,417 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:28:08,688 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:28:09,963 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:28:11,247 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:28:12,506 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:28:13,791 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:28:15,071 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:28:16,351 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:28:17,636 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:28:18,973 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:28:20,245 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:28:21,524 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:28:22,859 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:28:24,213 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:28:25,543 INFO <module> => Modelo :Tedencia | direcao : call
